地址,郵遞區號
臺北市中山區農安街10之1號12樓,104029.0
臺北市中山區敬業三路１６２巷１６４號,104050.0
臺北市中山區民權東路一段７９號五樓,104028.0
臺北市中山區雙城街3巷2號11樓之1,104628.0
臺北市中山區新生北路二段68巷9號12樓,104013.0
臺北市中山區八德路二段317號九樓,104101.0
臺北市中山區林森北路286號7樓之8,104010.0
臺北市中山區吉林路１２之８號三樓,104084.0
臺北市中山區錦西街３號五樓,104018.0
臺北市中山區松江路170巷9號2樓之1,104086.0
臺北市中山區中原街４６之３號二樓,104087.0
臺北市中山區林森北路１０７巷８２號五樓之３,104007.0
臺北市中山區長春路２４７號９樓,104110.0
臺北市中山區遼寧街１９９巷２１號６樓,104105.0
臺北市中山區南京東路二段１０８號十樓之２０,104491.0
臺北市中山區南京東路二段１０８號十樓之２１,104491.0
臺北市中山區農安街6號四樓之11,104029.0
臺北市中山區錦州街３０巷１１號六樓之７,104014.0
臺北市中山區新生北路二段68巷13號6樓之3,104013.0
臺北市中山區林森北路１１９巷８８號二樓,104007.0
臺北市中山區松江路７７巷１４號六樓,104095.0
臺北市中山區林森北路５３６號十一樓之８,104030.0
臺北市中山區雙城街４３巷１號四樓之１１,104031.0
臺北市中山區吉林路２５４號七樓2戶,104024.0
臺北市中山區合江街１２７巷３號四樓之１,104077.0
臺北市中山區新生北路三段８４巷４9號,104035.0
臺北市中山區新生北路二段６２巷１６號３樓,104012.0
臺北市中山區建國北路一段１５０號６樓之６、６樓之７,104096.0
臺北市中山區新生北路三段５６巷１號１１樓之７,104039.0
臺北市中山區農安街３４號９樓之２,104030.0
臺北市中山區龍江路７１巷１１號４樓,104104.0
臺北市中山區天祥路１６巷１５號７樓之３,104019.0
臺北市中山區建國北路二段１８６巷１３號３樓,104071.0
臺北市中山區新生北路二段４１巷１７號５樓,104087.0
臺北市中山區吉林路１４巷１１號６樓之１,104084.0
臺北市中山區長安東路一段８３之１號三樓,104009.0
臺北市中山區建國北路二段３巷１５號三樓之８,104108.0
臺北市中山區興安街５３之３號五樓,104111.0
臺北市中山區新生北路二段133巷18號3樓之2,104025.0
臺北市中山區中山北路二段２７巷１７號六樓之５,104004.0
臺北市中山區雙城街19巷8號2樓之6,104039.0
臺北市中山區八德路二段６６號三樓之１１,104097.0
臺北市中山區新生北路二段74號七樓之10,104013.0
臺北市中山區新生北路一段１０８之３號五樓之４,104007.0
臺北市中山區安東街21號7樓之1,104098.0
臺北市中山區五常街３１號十二樓之１,104064.0
臺北市中山區北安路５８８巷４６弄９號,104045.0
臺北市中山區林森北路１０７巷８１號四樓之６,104007.0
臺北市中山區建國北路一段１號二十四樓,104099.0
臺北市中山區南京西路１號七樓之１,104002.0
臺北市中山區建國北路一段５號二十四樓,104099.0
臺北市中山區建國北路一段７號二十二樓,104099.0
臺北市中山區建國北路一段７號二十三樓,104099.0
臺北市中山區建國北路一段７號二十樓,104099.0
臺北市中山區建國北路一段５號十七樓,104099.0
臺北市中山區農安街１３８之１號４樓,104056.0
臺北市中山區松江路１８號８樓之２,104093.0
臺北市中山區林森北路５０號１０樓之６,104404.0
臺北市中山區新生北路三段１號１０樓之９,104032.0
臺北市中山區長安東路二段１１８之２號８樓,104094.0
臺北市中山區建國北路一段３號十八樓,104099.0
臺北市中山區中山北路二段５２號九樓,104416.0
臺北市中山區錦州街１５９號五樓之４,104624.0
臺北市中山區農安街９號五樓之４,104029.0
臺北市中山區明水路５６１號十六樓,104047.0
臺北市中山區錦西街３１號四樓之５,104018.0
臺北市中山區新生北路二段１３３巷１３號二樓,104025.0
臺北市中山區吉林路２９９巷６號三樓,104057.0
臺北市中山區復興北路66號10樓之8,104104.0
臺北市中山區中山北路一段121巷19號2樓之2,104003.0
臺北市中山區新生北路二段５８巷５０號二樓,104012.0
臺北市中山區林森北路４０９號十二樓之２３,104613.0
臺北市中山區南京東路二段２３號七樓,104089.0
臺北市中山區林森北路306號四樓之4,104010.0
臺北市中山區明水路397巷2弄22號3樓之1,104046.0
臺北市中山區新生北路一段５６號１３樓,104609.0
臺北市中山區八德路二段３００巷５８號九樓之１,104098.0
臺北市中山區建國北路一段７號九樓,104099.0
臺北市中山區建國北路一段５號十一樓,104099.0
臺北市中山區建國北路一段１號十樓,104099.0
臺北市中山區建國北路一段５號十樓,104099.0
臺北市中山區建國北路一段１號十三樓,104099.0
臺北市中山區建國北路一段５號十二樓,104099.0
臺北市中山區建國北路一段１號十五樓,104099.0
臺北市中山區新生北路３段56巷1號2樓之13,104039.0
臺北市中山區新生北路二段７６號十樓之１０,104013.0
臺北市中山區新生北路三段４３號５樓之２６,104632.0
臺北市中山區松江路２６巷８號４樓,104093.0
臺北市中山區建國北路一段１號六樓,104099.0
臺北市中山區建國北路一段１號七樓,104099.0
臺北市中山區建國北路一段１號八樓,104099.0
臺北市中山區新生北路二段40號7樓,104612.0
臺北市中山區興安街100號14樓,104109.0
臺北市中山區南京東路三段48巷38號2樓之3,104103.0
臺北市中山區合江街１８８巷２１號六樓,104076.0
臺北市中山區新生北路二段１２７巷４２號,104024.0
臺北市中山區合江街１００巷２７號５樓,104083.0
臺北市中山區新生北路二段１０１巷１７號五樓,104087.0
臺北市中山區林森北路３４９號２０樓之１,104013.0
臺北市中山區中山北路一段８３巷１８號５樓之３,104003.0
臺北市中山區長春路２５８巷１０弄２之１號２樓,104108.0
臺北市中山區林森北路５８５號４樓之６,104031.0
臺北市中山區敬業三路１６２巷１７６號１２樓,104050.0
臺北市中山區天祥路８２號４樓,104627.0
臺北市中山區新生北路三段１號７樓之５,104032.0
臺北市中山區松江路６３巷１號６樓,104096.0
臺北市中山區雙城街２８巷１號９樓之１,104030.0
臺北市中山區建國北路一段１２４巷３號十樓,104096.0
臺北市中山區植福路２８６巷３２號十四樓,104053.0
臺北市中山區建國北路一段５號十三樓,104099.0
臺北市中山區建國北路一段７號十三樓,104099.0
臺北市中山區建國北路一段１號十八樓,104099.0
臺北市中山區新生北路二段１２７巷３２號二樓,104024.0
臺北市中山區復興北路７０號十樓之１,104104.0
臺北市中山區合江街１８０巷２５號六樓,104076.0
臺北市中山區民生東路二段3號12樓,104020.0
臺北市中山區合江街１０５巷２２號四樓,104081.0
臺北市中山區中山北路一段53巷8號9樓,104005.0
臺北市中山區北安路789號2樓之1,104043.0
臺北市中山區雙城街13巷22號7樓之2,104028.0
臺北市中山區長安東路二段１１８號,104094.0
臺北市中山區農安街77巷8號3樓,104034.0
臺北市中山區中山北路三段２８號九樓之９,104027.0
臺北市中山區新生北路三段７０號十樓之２,104033.0
臺北市中山區民生西路３巷２之２號四樓之１,104017.0
臺北市中山區林森北路107巷18號2樓之1,104007.0
臺北市中山區新生北路一段23號六樓之1,104093.0
臺北市中山區民族東路４５４號,104067.0
臺北市中山區新生北路二段６８巷８號3樓之7,104013.0
臺北市中山區新生北路三段１號十三樓之２５,104032.0
臺北市中山區新生北路二段６８巷１５號七樓之８,104013.0
臺北市中山區民族東路４１０巷６１號四樓,104064.0
臺北市中山區民生東路二段１１５巷２５弄１２號３樓,104021.0
臺北市中山區中山北路二段２７巷７號６樓,104004.0
臺北市中山區基湖路１３２號,104052.0
臺北市中山區吉林路１４４巷１１號７樓之１,104085.0
臺北市中山區復興南路一段４２號８樓之３,104098.0
臺北市中山區朱崙街９１號２樓,104104.0
臺北市中山區龍江路２０９巷２８號４樓,104111.0
臺北市中山區林森北路１０７巷６７號２樓之１,104007.0
臺北市中山區中山北路一段５３巷２６號７樓之３,104005.0
臺北市中山區建國北路一段150號四樓之2,104096.0
臺北市中山區遼寧街７６巷１１號４樓,104104.0
臺北市中山區中山北路一段８４號５樓之８,104001.0
臺北市中山區建國北路一段５號十九樓,104099.0
臺北市中山區中山北路一段１１５號１８樓,104003.0
臺北市中山區中山北路一段１０９號１８樓,104003.0
臺北市中山區林森北路５８５號三樓之8,104031.0
臺北市中山區明水路５５５號九樓之１２,104047.0
臺北市中山區建國北路三段５５號三樓之３,104066.0
臺北市中山區民生東路三段92號3樓之3,104112.0
臺北市中山區農安街1巷53號8樓,104029.0
臺北市中山區林森北路３９９巷２１號四樓之２,104013.0
臺北市中山區吉林路４０７巷１０號四樓,104055.0
臺北市中山區中山北路二段６５巷２７號,104011.0
臺北市中山區建國北路二段190號5樓,104671.0
臺北市中山區樂群二路１１６巷３３號二樓,104048.0
臺北市中山區四平街１０７號八樓之4,104075.0
臺北市中山區南京東路一段６２號３樓,104008.0
臺北市中山區龍江路１２０巷９號四樓之９,104107.0
臺北市中山區林森北路４０９號５樓之８,104613.0
臺北市中山區松江路170巷9號二樓,104086.0
臺北市中山區天祥路82號三樓之6,104627.0
臺北市中山區渭水路３巷２０號７樓,104094.0
臺北市中山區新生北路一段４７巷２７號２樓,104093.0
臺北市中山區林森北路５３６號９樓之８,104030.0
臺北市中山區民生東路三段１９號５樓,104083.0
臺北市中山區中山北路二段89號六樓,104014.0
臺北市中山區民生東路一段４２號九樓之３,104612.0
臺北市中山區林森北路４３２號三樓之３,104014.0
臺北市中山區八德路二段３１９號十三樓,104101.0
臺北市中山區中山北路二段７７巷１７號二樓之１,104011.0
臺北市中山區長春路２１０號七樓之３,104108.0
臺北市中山區八德路二段88巷3號4樓,104097.0
臺北市中山區吉林路３０６號４樓,104024.0
臺北市中山區民權西路６９號七樓,104026.0
臺北市中山區民權西路６９號七樓之１,104026.0
臺北市中山區林森北路１４５巷３８號四樓,104008.0
臺北市中山區松江路４２號八樓之４,104090.0
臺北市中山區龍江路６５巷６號二樓,104103.0
臺北市中山區錦州街50號5樓之28,104013.0
臺北市中山區五常街３１號四樓之２,104064.0
臺北市中山區龍江路１６６號四樓,104110.0
臺北市中山區龍江路１６６號二樓,104110.0
臺北市中山區建國北路一段７號十五樓,104099.0
臺北市中山區德惠街52號六樓之15,104030.0
臺北市中山區新生北路二段６２巷８號１２樓之３,104012.0
臺北市中山區合江街１９號３樓,104110.0
臺北市中山區民族東路426號四樓,104067.0
臺北市中山區北安路８２９號２樓之９,104043.0
臺北市中山區中山北路二段１１８號六樓之６,104018.0
臺北市中山區中山北路二段１１８號九樓之２,104018.0
臺北市中山區中山北路二段１１８號七樓之２,104018.0
臺北市中山區雙城街１９巷２２號六樓,104039.0
臺北市中山區長安東路一段５６巷７弄２８號四樓之１,104006.0
臺北市中山區長安東路一段５６巷７弄２８號五樓,104006.0
臺北市中山區民權東路二段１３５巷３０弄１４號五樓,104068.0
臺北市中山區吉林路３０４號四樓,104024.0
臺北市中山區長安東路一段５６巷７弄２６號,104006.0
臺北市中山區北安路458巷41弄25號4樓,104044.0
臺北市中山區松江路426號12樓之1,104054.0
臺北市中山區敬業三路１６２巷４０號七樓,104048.0
臺北市中山區德惠街45號六樓之5,104631.0
臺北市中山區中山北路二段１１８號四樓之５,104018.0
臺北市中山區建國北路一段１號十九樓,104099.0
臺北市中山區建國北路一段３號十九樓,104099.0
臺北市中山區建國北路一段７號三樓,104099.0
臺北市中山區林森北路１１９巷１９號四樓,104007.0
臺北市中山區大直街８號２樓,104037.0
臺北市中山區民生西路４５巷７弄９號５樓,104017.0
臺北市中山區北安路８２９號６樓之２,104043.0
臺北市中山區伊通街５２巷１４號２樓之１,104095.0
臺北市中山區民權東路一段４８號五樓之８,104615.0
臺北市中山區建國北路一段５號十五樓,104099.0
臺北市中山區建國北路一段３號十四樓,104099.0
臺北市中山區建國北路一段１號十二樓,104099.0
臺北市中山區建國北路一段３號十五樓,104099.0
臺北市中山區南京東路二段１０８號五樓之１９,104491.0
臺北市中山區龍江路384巷11號4樓,104060.0
臺北市中山區中山北路二段９３巷１７號四樓之１,104014.0
臺北市中山區林森北路145巷37號,104008.0
臺北市中山區林森北路１１９巷６之１號三樓,104007.0
臺北市中山區建國北路三段７１號5樓之8,104066.0
臺北市中山區建國北路一段３號五樓,104099.0
臺北市中山區建國北路一段３號六樓,104099.0
臺北市中山區建國北路一段３號十三樓,104099.0
臺北市中山區明水路５３９號９樓之２,104047.0
臺北市中山區北安路４５８巷４７弄３號４樓,104044.0
臺北市中山區長春路６２號５樓之２,104012.0
臺北市中山區復興北路２２８號１４樓之２,104112.0
臺北市中山區松江路２６巷３６號十一樓,104093.0
臺北市中山區新生北路二段６８巷８號11樓,104013.0
臺北市中山區林森北路５６１號六樓之６,104031.0
臺北市中山區長安東路一段５６巷７弄２６號五樓之１,104006.0
臺北市中山區長春路195號14樓之1,104082.0
臺北市中山區林森北路263號七樓之18,104612.0
臺北市中山區新生北路二段149巷12號三樓,104025.0
臺北市中山區明水路３９７巷７弄４６號六樓之４,104046.0
臺北市中山區明水路３９７巷７弄１７號六樓,104046.0
臺北市中山區龍江路４１５巷４８號,104063.0
臺北市中山區新生北路二段96號十一樓之25,104624.0
臺北市中山區林森北路409號三樓之18,104613.0
臺北市中山區通北街65巷2弄9號7樓,104037.0
臺北市中山區新生北路三段58號5樓,104033.0
臺北市中山區民權西路６３號十三樓,104026.0
臺北市中山區民權西路６３號十三樓之１,104026.0
臺北市中山區新生北路二段96號十一樓之22,104624.0
臺北市中山區長安東路二段１６６號１４樓之５,104099.0
臺北市中山區農安街２６號７樓之５,104030.0
臺北市中山區基湖路１１２巷５５號九樓,104052.0
臺北市中山區林森北路２５９巷９號三樓之３１,104012.0
臺北市中山區民生東路一段５４號十樓之５,104612.0
臺北市中山區新生北路三段５６巷１９號８樓之７、１９號、２１號、２５號,104639.0
臺北市中山區興安街６３號二樓之３,104111.0
臺北市中山區合江街37號五樓,104110.0
臺北市中山區林森北路85巷62號7樓之1,104009.0
臺北市中山區建國北路一段７號八樓,104099.0
臺北市中山區建國北路一段７號十四樓,104099.0
臺北市中山區建國北路一段２３巷６０號２樓之５,104099.0
臺北市中山區復興北路222號6樓之3,104112.0
臺北市中山區基湖路１１２巷６０號２樓,104052.0
臺北市中山區民權東路一段７２號十樓,104615.0
臺北市中山區新生北路二段66號七樓之22.七樓之23,104012.0
臺北市中山區民生東路一段４２號十一樓之１,104612.0
臺北市中山區民生東路一段４３號６樓,104019.0
臺北市中山區雙城街3巷2號14樓之8,104628.0
臺北市中山區農安街8號4樓之7,104029.0
臺北市中山區北安路４５８巷４１弄９號,104044.0
臺北市中山區林森北路483號3樓之2,104613.0
臺北市中山區中山北路二段５９巷２號六樓之５,104011.0
臺北市中山區新生北路二段７４號八樓之７,104013.0
臺北市中山區吉林路407巷16號三樓,104055.0
臺北市中山區建國北路三段７１號9樓之1,104066.0
臺北市中山區龍江路8號四樓之2,104099.0
臺北市中山區吉林路６３號六樓,104092.0
臺北市中山區建國北路一段３號二十樓,104099.0
臺北市中山區建國北路三段81巷14號,104066.0
臺北市中山區民生東路一段２６號１０樓之３,104011.0
臺北市中山區龍江路120巷9號5樓之15,104107.0
臺北市中山區中山北路二段１８３巷３之３號,104028.0
臺北市中山區德惠街１５８號六樓,104054.0
臺北市中山區新生北路三段１０號七樓之５,104033.0
臺北市中山區吉林路343巷25號四樓,104057.0
臺北市中山區吉林路４４７巷１６號四樓,104055.0
臺北市中山區建國北路一段１５０號六樓之１０,104096.0
臺北市中山區林森北路５５７巷３號三樓之２,104031.0
臺北市中山區松江路１３２巷３之１號二樓,104092.0
臺北市中山區南京東路三段８９巷２７弄１６號８樓,104107.0
臺北市中山區農安街１巷５３號９樓之１,104029.0
臺北市中山區林森北路１０７巷３２號５樓之２,104007.0
臺北市中山區林森北路５３６號５樓之８,104030.0
臺北市中山區長春路１９５號１１樓之１,104082.0
臺北市中山區新生北路二段６８巷１５號11樓之5,104013.0
臺北市中山區雙城街４３巷１號四樓之１３,104031.0
臺北市中山區新生北路三段93巷31號,104033.0
臺北市中山區建國北路一段５８號五樓之4,104097.0
臺北市中山區新生北路二段６８巷９號６樓之５,104013.0
臺北市中山區民權西路６５號十三樓,104026.0
臺北市中山區雙城街19巷8號6樓之16,104039.0
臺北市中山區雙城街13巷9號6樓之1,104628.0
臺北市中山區林森北路３９９巷１９號三樓之１,104013.0
臺北市中山區合江街２９號六樓,104110.0
臺北市中山區民生東路一段７７號六樓之８,104019.0
臺北市中山區松江路２６巷３６號六樓,104093.0
臺北市中山區中山北路二段１２８巷６弄５號３樓,104018.0
臺北市中山區松江路２８號１０樓之５,104093.0
臺北市中山區民生東路二段８３號七樓之１８,104620.0
臺北市中山區錦州街50號八樓之22,104013.0
臺北市中山區新生北路三段５８號七樓之１,104033.0
臺北市中山區民生東路二段115巷3號,104021.0
臺北市中山區民生東路一段７０巷１１號七樓,104013.0
臺北市中山區新生北路二段１３３巷１８號四樓之６,104025.0
臺北市中山區敬業三路174號,104048.0
臺北市中山區新生北路三段１號三樓之３,104032.0
臺北市中山區錦州街395號3樓,104078.0
臺北市中山區德惠街１１８號二樓,104034.0
臺北市中山區合江街170巷28號,104076.0
臺北市中山區復興北路192號8樓之4,104112.0
臺北市中山區雙城街19巷8號3樓之14,104039.0
臺北市中山區民權東路二段152巷10號2樓之1,104070.0
臺北市中山區南京東路一段132巷18號5樓之3,104008.0
臺北市中山區建國北路一段５號二十三樓,104099.0
臺北市中山區德惠街１０號六樓之８,104030.0
臺北市中山區吉林路１２４號四樓,104085.0
臺北市中山區農安街２０４巷７號五樓,104068.0
臺北市中山區林森北路１０７巷１２號二樓,104007.0
臺北市中山區雙城街２８巷１號十樓之１,104030.0
臺北市中山區新生北路二段７４號四樓,104013.0
臺北市中山區中山北路一段５３巷８號１１樓之１,104005.0
臺北市中山區建國北路二段９之２號３樓之５,104108.0
臺北市中山區民權東路一段４８號３樓之３,104615.0
臺北市中山區新生北路二段６２巷１６號三樓之５,104012.0
臺北市中山區中山北路一段５３巷３號三樓之５,104005.0
臺北市中山區四平街１０７號二樓之2,104075.0
臺北市中山區中山北路二段１１８號四樓之１,104018.0
臺北市中山區中山北路二段１１８號二樓之３,104018.0
臺北市中山區中山北路二段１１８號十樓之２,104018.0
臺北市中山區中山北路二段１１８號八樓之２,104018.0
臺北市中山區中山北路二段１１８號十三樓之３,104018.0
臺北市中山區新生北路二段７４號９樓之７,104013.0
臺北市中山區林森北路96號4樓之5,104004.0
臺北市中山區建國北路二段35號14樓之4,104082.0
臺北市中山區撫順街16號3樓,104026.0
臺北市中山區錦州街30巷11號6樓之22,104014.0
臺北市中山區中山北路一段84號6樓之6,104001.0
臺北市中山區復興北路428號6樓之1,104062.0
臺北市中山區龍江路292巷12號2樓,104077.0
臺北市中山區敬業三路162巷75號5樓,104051.0
臺北市中山區長安東路一段５０號六樓,104006.0
臺北市中山區德惠街１０號３樓之２,104030.0
臺北市中山區吉林路３６９號５樓之１４,104057.0
臺北市中山區南京東路二段１８６號７樓,104096.0
臺北市中山區民權東路二段１９號３樓之２,104032.0
臺北市中山區新生北路三段５８號４樓之６,104033.0
臺北市中山區中山北路一段３３巷３９之１號４樓,104005.0
臺北市中山區中山北路一段８３巷１６號四樓,104003.0
臺北市中山區伊通街129號4樓之2,104075.0
臺北市中山區農安街６號十三樓之７,104029.0
臺北市中山區新生北路二段１０８號１０樓之２４,104624.0
臺北市中山區新生北路二段28巷1號9樓之6,104012.0
臺北市中山區林森北路306號14樓之2、14樓之3,104010.0
臺北市中山區中山北路一段84號10樓之2,104001.0
臺北市中山區伊通街９１之２號,104075.0
臺北市中山區中山北路一段５３巷８號十二樓,104005.0
臺北市中山區民族東路５１２巷３４號二樓,104061.0
臺北市中山區民生東路二段１２７巷１５號三樓,104021.0
臺北市中山區新生北路二段１０１巷１１號二樓,104087.0
臺北市中山區農安街２０號四樓之２３,104029.0
臺北市中山區新生北路二段１０１巷１１號三樓,104087.0
臺北市中山區新生北路三段26號11樓之12,104033.0
臺北市中山區德惠街10號11樓之3,104030.0
臺北市中山區農安街125巷8號,104034.0
臺北市中山區中山北路一段８３巷１３號４樓之１４,104003.0
臺北市中山區民生東路一段４２號１２樓之１２,104612.0
臺北市中山區長安東路一段16號12樓之3,104006.0
臺北市中山區新生北路二段６２巷１６號１１樓之１,104012.0
臺北市中山區新生北路二段７６號八樓之８,104013.0
臺北市中山區新生北路二段68巷9號4樓之6,104013.0
臺北市中山區北安路４５８巷４７弄２０號四樓,104044.0
臺北市中山區農安街20號2樓之8,104029.0
臺北市中山區雙城街7巷6號四樓,104028.0
臺北市中山區基湖路151巷38號八樓,104052.0
臺北市中山區松江路164巷63號4樓之1,104088.0
臺北市中山區中山北路二段１１８號十三樓之２,104018.0
臺北市中山區新生北路一段47巷27號4樓之1,104093.0
臺北市中山區新生北路三段５６巷１號九樓之６,104039.0
臺北市中山區新生北路一段１０２巷１０號二樓之１,104007.0
臺北市中山區南京東路三段１０９巷９號三樓,104107.0
臺北市中山區農安街６號１０樓,104029.0
臺北市中山區長春路８８號１１樓之６,104012.0
臺北市中山區德惠街３巷１號３樓,104031.0
臺北市中山區天祥路５９號４樓,104026.0
臺北市中山區林森北路538號14樓之2,104030.0
臺北市中山區龍江路３１８巷３５號三樓,104064.0
臺北市中山區長春路88號四樓之11,104012.0
臺北市中山區農安街２０號六樓之１７,104029.0
臺北市中山區復興北路４４８號十樓之９、十樓之１０,104062.0
臺北市中山區松江路２號三樓之７,104093.0
臺北市中山區大直街３９巷１號三樓,104040.0
臺北市中山區林森北路５９０之２６號,104630.0
臺北市中山區長安東路二段１６號五樓,104093.0
臺北市中山區錦州街23巷1之1號12樓,104015.0
臺北市中山區林森北路85巷33號4樓,104009.0
臺北市中山區錦州街32號三樓,104014.0
臺北市中山區中山北路一段83巷16之1號5樓,104003.0
臺北市中山區新生北路三段２１號八樓之８,104032.0
臺北市中山區農安街１巷５５號三樓,104029.0
臺北市中山區市民大道三段169號7樓之3,104100.0
臺北市中山區德惠街１６３號四樓,104054.0
臺北市中山區農安街１４９號五樓,104056.0
臺北市中山區德惠街10號12樓之2,104030.0
臺北市中山區雙城街２５巷２號七樓之１,104030.0
臺北市中山區龍江路３５６巷４號五樓,104065.0
臺北市中山區林森北路310巷2號三樓之5,104011.0
臺北市中山區新生北路二段１１５巷５號２樓,104020.0
臺北市中山區吉林路３１５巷３６號６樓,104057.0
臺北市中山區德惠街8號5樓之2,104030.0
臺北市中山區長安東路二段１１８之２號６樓,104094.0
臺北市中山區中山北路二段７２巷９號３樓之５,104016.0
臺北市中山區中山北路二段１１５巷１４號二樓,104014.0
臺北市中山區松江路152號10樓之7,104488.0
